gradient,modificati,modificat1,modified,monitoring,municipali,natureofev,entrancelo,provincete,fishpassty,operatingn,operatedby,architect,constructe,length_m,contracted,depth_m,designedon,elevationm,engineerin,estimateof,estimateo1,fishwayref,hasevaluat,knownnotus,maxfishway,meanfishwa,entrancepo,completele,operationp,plansheldb,purpose,rivernamee,rivernamef,completel1,cabd_id,dam_id,known_use,datasource,featuretyp,waterbodyn,waterbody1,yearconstr,entrancep1,entrancel1,provincet1,fishpasst1,structuren,structure1,PRPWSHID,NHN4DWSH,Longitude,Latitude
0,Fish could not pass over fish ladder before modification,1999,1,NA,North Coast D,NA,0,bc,3,NA,NA,NA,DFO,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,0,0,NA,NA,Pass fish over difficult waterfalls,Coates Creek,NA,NA,6c851e73-ceae-4bb0-a66b-8da29a98d5ab,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6c851e73-ceae-4bb0-a66b-8da29a98d5ab,fishways,NA,NA,0,NA,NA,British Columbia,Pool and weir,Coates Creek Fishway,NA,BC_60,08OA,-132.9260238,53.68430176
0,NA,0,0,NA,Port Hardy,NA,0,bc,6,UTM coordinates are approximate,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Quatse River,NA,NA,d808e53b-ee2d-45b4-a60f-7728170ace31,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d808e53b-ee2d-45b4-a60f-7728170ace31,fishways,NA,NA,1970,NA,NA,British Columbia,Vertical slot,Quatse River fishway,NA,BC_157,08HF,-127.4856525,50.68831631
11.2,NA,0,0,NA,Fraser Valley C,NA,0,bc,3,NA,NA,NA,NA,7.5,NA,0.6,0,0.85,NA,0,0,NA,0,NA,0,0,1,0,NA,NA,NA,Weaver Lake,NA,NA,7ef2e063-f7be-4a85-a4b6-af73c25a0345,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7ef2e063-f7be-4a85-a4b6-af73c25a0345,fishways,NA,NA,1963,Bottom,NA,British Columbia,Pool and weir,Weaver Creek Fishway,NA,BC_63,08MG,-121.8822346,49.31869193
0,NA,0,0,NA,Nanaimo,NA,0,bc,2,NA,NA,NA,NA,0,"NFGPA, DFO, City of Nanaimo",0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Millstone River,NA,NA,731353e9-4360-4598-b21d-ea86752d682d,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/731353e9-4360-4598-b21d-ea86752d682d,fishways,NA,NA,2007,NA,NA,British Columbia,Nature-like fishway,Bowen Park bypass channel,NA,BC_165,08HB,-123.9609099,49.17537501
0,NA,0,0,NA,Semiahmoo,NA,0,bc,3,fishway type may not be accurate,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,McNally Creek,NA,NA,2ca76c10-495c-41b4-9b2e-87f5e101a581,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2ca76c10-495c-41b4-9b2e-87f5e101a581,fishways,NA,NA,1982,NA,NA,British Columbia,Pool and weir,McNallly Creek,NA,BC_103,08MHB,-122.7728903,49.01644459
0,NA,0,0,NA,Nanaimo,NA,0,bc,2,near Nanaimo,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Millstone River,NA,NA,e84ade71-b032-4aad-b15f-3803a46a3a1b,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e84ade71-b032-4aad-b15f-3803a46a3a1b,fishways,NA,NA,0,NA,NA,British Columbia,Nature-like fishway,Deadman Falls,NA,BC_165,08HB,-123.9542127,49.17430279
0,NA,0,0,NA,Surrey,NA,0,bc,9,"Unknown fishway type, possibly a rock ramp or pool and riffle, fishway GPS coordinates are a best guess location",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Mouth of Fergus Creek,NA,NA,62c2f996-a395-4149-869d-e32d397530f7,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/62c2f996-a395-4149-869d-e32d397530f7,fishways,NA,NA,1984,NA,NA,British Columbia,Unknown,Fergus Creek,NA,BC_103,08MHB,-122.7294652,49.01137793
0,NA,0,0,NA,Thompson-Nicola I (Blue Sky Country),NA,2,bc,3,"At Bear Falls in Marble Provincial Park, appears to be a pool and weir fishway, may be a pool and orifice",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,2,0,NA,NA,NA,Marble River,NA,NA,af328fe3-f2f4-47fc-911b-a09efcaa6a08,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/af328fe3-f2f4-47fc-911b-a09efcaa6a08,fishways,NA,NA,0,Surface,Bank,British Columbia,Pool and weir,Bear Falls,NA,BC_205,08LF,-121.4335984,50.52358049
10,Fishway Upgrade,2019,1,NA,Lunenburg,NA,2,ns,6,This site is a counting station on the LaHave River. We could not access the fish way because of fencing.,Fisheries and Oceans Canada,NA,Fisheries and Oceans Canada,64,Fisheries and Oceans Canada,0.6,0,6.4,Functional & No Maintenance,0,0,NA,0,NA,0,0,2,0,NA,Fisheries and Oceans Canada,to pass fish around natural falls,LaHave River,NA,NA,e3d32b85-63b9-4904-a004-4870b6cbff45,NA,"{""Atlantic salmon (Salmo salar)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/e3d32b85-63b9-4904-a004-4870b6cbff45,fishways,NA,NA,1969,Surface,Bank,Nova Scotia,Vertical slot,Morgan Falls Fish Ladder,NA,NA,01EF,-64.71232622,44.53460553
0,Old fishway replaced  by Trout unlimited Purcell chapter,0,1,NA,East Kootenay E,NA,0,bc,3,NA,NA,NA,Trout unlimited Purcell Chapter,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Premier Lake,NA,NA,44b02905-633d-4377-ac8e-c3715648b939,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/44b02905-633d-4377-ac8e-c3715648b939,fishways,NA,NA,0,NA,NA,British Columbia,Pool and weir,Staples Creek / Premier Lake,NA,BC_187,08NG,-115.6497864,49.91897877
9.1,NA,0,0,NA,Mount Waddington A,NA,2,bc,6,"South of Kingcome, B.C.",Fisheries and Oceans Canada,NA,Fisheries and Oceans Canada,59.8,Fisheries and Oceans Canada,2.3,1,5.4,"Replaced an old Denil fishway of smaller capacity

Pool volume 13.11 cubic meters

Slot width 0.305

Pool Length 3.15m, 19 pools

Pool width 1.81m",0,0,NA,0,NA,0,0,2,0,NA,Fisheries and Oceans Canada,to pass fish upstream of the rapids,Kakweiken River,NA,NA,dd79e3bc-9046-464c-99ec-e83aae7310e6,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/dd79e3bc-9046-464c-99ec-e83aae7310e6,fishways,NA,NA,1980,Surface,Bank,British Columbia,Vertical slot,Kakweiken River fishway A,NA,BC_89,08GF,-125.9912958,50.82745441
0,NA,0,0,NA,Comox Valley C (Puntledge - Black Creek),NA,1,bc,4,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,2,0,NA,NA,Facilitate upstream migration of salmonids,Puntledge River,NA,NA,ea4210ba-fa97-4973-bf4f-fd13a547f3a2,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ea4210ba-fa97-4973-bf4f-fd13a547f3a2,fishways,NA,NA,1977,Surface,Midstream,British Columbia,Pool and weir with hole,Stotan Falls 3,NA,BC_34,08HB,-125.0529519,49.68256379
0,NA,0,0,NA,Comox Valley C (Puntledge - Black Creek),Camera monitor / radio telemetry,2,bc,3,The fishway is used to capture salmonids for population enhancement purposes.,DFO,NA,NA,0,NA,0,0,0,NA,0,0,NA,1,NA,0,0,4,0,JanDec,NA,Salmonid enchancement,Puntledge River,NA,NA,749f512b-cc47-44d8-9508-9d03de1f0fac,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/749f512b-cc47-44d8-9508-9d03de1f0fac,fishways,NA,NA,1977,Mid-column,Bank,British Columbia,Pool and weir,Puntledge River lower hatchery fence,NA,BC_34,08HB,-125.0327075,49.68513603
12,NA,0,0,NA,Alberni-Clayoquot D,NA,0,bc,6,NA,NA,NA,NA,0,NA,0,0,0,"Pool are 1.86m long, 1.9m wide with a  0.305m wide slot",0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Robertson Creek,NA,NA,c778d4ef-0eee-4c85-a7fb-c9100d6f8ace,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c778d4ef-0eee-4c85-a7fb-c9100d6f8ace,fishways,NA,NA,1972,NA,NA,British Columbia,Vertical slot,Robertson Creek Hatchery fishway B,NA,BC_2,08HB,-124.9902546,49.32331935
0,NA,0,0,Fish counts,Campbell River,fish counts,1,bc,2,"Collobarative effort to construct fishways between DFO and HBI (Haig Brown Institute)

Picture shows upstream (top) and downstream (bottom) portion of fishway",NA,NA,Van Tine and Associates,0,Haig-Brown Institute,0,1,0,"Bedrock was chipped away in order to create fish stairs

'Cascade fishway'",0,0,NA,1,NA,0,0,4,0,NA,Van Tine and Asscociates,To allow for upstream passage of Pink salmon,Quinsam River,NA,NA,63851a10-9c77-405a-9f2c-ec08458500c9,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/63851a10-9c77-405a-9f2c-ec08458500c9,fishways,NA,NA,2005,Mid-column,Midstream,British Columbia,Nature-like fishway,Quinsam River falls fishway 2,NA,BC_20,08HD,-125.3113576,49.98143601
0,NA,0,0,NA,Langford,NA,2,bc,4,3rd (second furthest upstream) in a string of 4 fishways on Millstream Creek,City of Langford,NA,NA,0,City of Langford,0,0,0,NA,0,0,NA,0,NA,0,0,2,0,NA,NA,restore a natural run of coho to the reac,Millstream Creek,NA,NA,a1a18cd2-e034-48ab-ac4e-6903df7ffdfc,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a1a18cd2-e034-48ab-ac4e-6903df7ffdfc,fishways,NA,NA,2002,Surface,Bank,British Columbia,Pool and weir with hole,Millstream Creek Fishway 2,NA,BC_243,08HA,-123.4732485,48.44748338
0,NA,0,0,NA,Fraser Valley D,NA,0,bc,3,NA,NA,NA,DFO and Ducks Unlimited,0,NA,0,0,0,Covered by culvert to prevent beaver blockage and activity,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Cheam Lake,NA,NA,0a00d7ae-43c6-4f15-b47a-0fcdbe480f60,59450d06-e31c-45d4-a15a-e7d45c7d18bd,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/0a00d7ae-43c6-4f15-b47a-0fcdbe480f60,fishways,NA,NA,1992,NA,NA,British Columbia,Pool and weir,Cheam Lake Dam,NA,BC_63,08MG,-121.7524401,49.19684143
0,NA,0,0,NA,East Hants,NA,0,ns,3,"Satelite images clearly show fish way. Road to fish way is gated and there are no trespassing signs. Owner appears to be resident of 505 Georgefield Road, but we were unable to make contact with property owner.",NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,22a41462-dc6a-4c2e-b0da-1ccbf8697d64,ceba4953-b8fe-4b9c-a055-9e405dc0cd1b,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/22a41462-dc6a-4c2e-b0da-1ccbf8697d64,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,DU 6507 King Meadows Project,NA,NA,01DG,-63.52802046,45.14041351
0,NA,0,0,NA,Yarmouth,Evaluation of fish Passage,0,ns,3,There is a bridge with no connectivity issues immediately downstream from the fish way.,NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Lake Milo Tributary,NA,NA,22e37eaa-a727-4826-aa88-f834f1cc77bf,a352593a-6ddc-45aa-b65c-b5486864ee87,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/22e37eaa-a727-4826-aa88-f834f1cc77bf,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Milton Lake Dam,NA,NA,01EA,-66.1152298,43.85158428
0,NA,0,0,NA,East Hants,NA,0,ns,9,NA,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,King Meadow,NA,NA,236a72ec-0c70-4c6a-b33b-2c76b2e09c22,ceba4953-b8fe-4b9c-a055-9e405dc0cd1b,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/236a72ec-0c70-4c6a-b33b-2c76b2e09c22,fishways,NA,NA,0,NA,NA,Nova Scotia,Unknown,DU 6507 King Meadows Project,NA,NA,01DG,-63.52818202,45.14066735
0,NA,0,0,NA,Lesser Slave River No.124,NA,0,ab,3,Species observed are based on anecdotal observations,NA,NA,Alberta Environment,12,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,French Creek,NA,NA,24e43b97-1836-4242-a7dd-c54e0f70f8f6,40616c6a-6818-4109-91f9-c144cb102610,"{""Northern pike (Esox lucius)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/24e43b97-1836-4242-a7dd-c54e0f70f8f6,fishways,NA,NA,1974,NA,NA,Alberta,Pool and weir,Steele Lake Weir,NA,AB-17030304,07BC,-113.8210014,54.64218484
0,Rebuilt,2012,1,NA,Queens,Evaluation of fish Passage,0,ns,3,The dam next to the fish way is being considered to be removed. Fish was was rebuilt in 2012 by the cottage owners association. The dam is structurly unsound. There are two metal culverts approximately 1.2 m in diameter and they appear passable downstrea,Cottage Owners Association,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Eel Lake Tributary,NA,NA,251bb558-4282-4279-9674-bf4dd2eb4f7d,b5f64cf0-8898-4925-bc0e-2bcd711e0a01,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/251bb558-4282-4279-9674-bf4dd2eb4f7d,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Harmony Lake,NA,NA,01EE,-65.07700853,44.40360919
0,NA,0,0,NA,Saint-Eugane-de-Ladriere,NA,0,qc,9,"fishway location

(bassin de la riviare Rimouski)

contact info

Le Territoire populaire Ch4nier inc.

Et CEHQ","Le Territoire populaire Chdnier inc.

Et CEHQ",NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Petite Rivirre Touradi,Petite Rivirre Touradi,NA,277b82c3-9574-422c-a461-0dc49b332492,2471be82-5746-4df0-ac4b-477f29e1c8a8,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/277b82c3-9574-422c-a461-0dc49b332492,fishways,NA,NA,0,NA,NA,Quebec,Unknown,Barrage Touradi,Barrage Touradi,NA,02QA,-68.64065943,48.16984575
0,NA,0,0,NA,Lesser Slave River No.124,effectiveness of fishway for passing north-temperate salmonids,1,ab,6,NA,NA,NA,NA,15.8,NA,0,0,0,NA,0,0,NA,1,"{""Walleye (Sander vitreus)""}",0,0,0,0,NA,NA,NA,Lesser Slave River,NA,NA,27c7835c-bc53-42e4-b104-36a48d14ab74,eac53021-0afd-423c-beb1-53145a5d65b3,"{""Spottail shiner (Notropis hudsonius)"",""Longnose sucker (Catostomus catostomus)"",""White sucker (Catostomus commersonii)"",""Yellow perch (Perca flavescens)"",""Northern pike (Esox lucius)"",""Burbot (Lota lota)"",""Cisco (Coregonus artedi)"",""Lake whitefish (Cor",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/27c7835c-bc53-42e4-b104-36a48d14ab74,fishways,NA,NA,0,NA,Midstream,Alberta,Vertical slot,Lesser Slave River Weir - Vertical slot,NA,AB-17040201,07BK,-114.756166,55.30495804
14.7,NA,0,0,NA,"Cumberland, Subd. C",NA,0,ns,1,NA,NA,NA,NA,13.1,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,La Planche River,NA,NA,2868c226-49b3-4a37-b7f8-75a990bac7bc,9f2b1c16-aba8-4336-8845-72c243e2451d,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2868c226-49b3-4a37-b7f8-75a990bac7bc,fishways,NA,NA,0,NA,NA,Nova Scotia,Denil,NA,NA,NA,01DL,-64.22572829,45.83707847
0,NA,0,0,NA,Woodland Cree 226,NA,0,ab,1,GPS coordinates may not be accurate,NA,NA,NA,0,NA,0,1,1.29,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,To pass Esox lucius and Sander vitreus,Cadotte Lake,NA,NA,2a3534ff-83a9-40be-ab87-6237291e49a5,7d92eedb-7991-49d1-8787-2600268f9715,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2a3534ff-83a9-40be-ab87-6237291e49a5,fishways,NA,NA,1988,NA,NA,Alberta,Denil,Cadotte Lake Fishway,NA,AB-18010401,07HB,-116.4339777,56.48751793
0,NA,0,0,NA,Argyle,Evaluation of fish Passage,0,ns,3,The fish way is backwatered over the bottom five baffles. There is a debris jam that could not be removed due to the water level. The second baffle from the top is blown out and there has been an attempt to fix it. The fish way is passable at the water l,NA,NA,NA,0,NA,0,0,0,Requires Repair & Requires Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,French Lake Brook,NA,NA,2ab168a0-fcc8-4ccd-a305-f99d00d1a519,a633c593-e8fd-48a5-bb1d-b581ffc6dc46,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2ab168a0-fcc8-4ccd-a305-f99d00d1a519,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,NA,NA,NA,01EB,-65.72559492,43.65015306
9.1,NA,0,0,NA,Perth,NA,2,nb,3,NA,New Brunswick Power,NA,New Brunswick Power,340,NA,0,0,23.8,4 entrances,0,0,NA,0,NA,0,0,2,0,NA,NA,to pass Atlantic salmon,Tobique River,NA,NA,2ae5e41a-858e-4295-bc82-5d7fbe323468,28b1fc59-c841-42e6-ab9d-3d5e751a15a9,"{""Atlantic salmon (Salmo salar)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2ae5e41a-858e-4295-bc82-5d7fbe323468,fishways,NA,NA,1952,Surface,Bank,New Brunswick,Pool and weir,Tobique Narrows Dam,NA,NA,01AH,-67.69526898,46.77925399
0,NA,0,0,NA,"Richmond, Subd. A",Evaluation of fish Passage,0,ns,3,There was a very small debris jam in the trashrack. Little difference in head above and below the dam which resulted in the bottom three baffles being covered in water. The pools have natural bottoms.,NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Shannon Brook Tributary,NA,NA,2b39a0dc-8ab6-449b-92fa-f3f2c3ac49a5,11d3ddad-6b04-42de-869b-22c93e404399,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2b39a0dc-8ab6-449b-92fa-f3f2c3ac49a5,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,DU6551 Shoal Lake Dam,NA,NA,01FH,-61.06924257,45.614292
12.5,NA,0,0,NA,North Okanagan D,NA,2,bc,6,NA,NA,NA,NA,440,Wilsey Dam Fish Passage Commitee,0,1,27,NA,0,0,NA,0,NA,0,0,3,0,NA,Northwest Hydraulic Consultants Ltd.,"Increase Salmon populations, restore historic fisheries and increase fisheries potential",Shuswap River,NA,NA,2bf8b5a1-835d-4452-8396-1fe9952c470d,d5264acf-917b-43af-9c31-14d70733f81c,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2bf8b5a1-835d-4452-8396-1fe9952c470d,fishways,NA,NA,2018,Bottom and Surface,Bank,British Columbia,Vertical slot,Wilsey Dam,NA,BC_238,08LC,-118.8112539,50.29547122
0,NA,0,0,NA,"Colchester, Subd. B",Evaluation of fish Passage,0,ns,3,"There is a bridge directly downstream of fish way. Top baffle is built of wood and concrete, the wood has been added on top of the concrete baffle. Below the bottom baffle they have built a tailwater control that acts similarly to another baffle. The fis",NA,NA,NA,0,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,MacElmons Pond,NA,NA,2c9744cf-6853-429e-b205-61c0b4ad8657,03581134-ea28-4b59-97b2-7365491feae4,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2c9744cf-6853-429e-b205-61c0b4ad8657,fishways,NA,NA,0,NA,NA,Nova Scotia,Pool and weir,Debert Provincial Wildlife Management Area Fishway,NA,NA,01DH,-63.42893429,45.39120664
8.8,NA,0,0,NA,St. Stephen,Pass success numbers,2,nb,3,NA,New Brunswick Power,NA,New Brunswick Power,75,NA,0.7,0,7.4,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,St. Croix River,NA,NA,2e413ba8-b643-476a-ad31-9cf91d018c4e,9fea8318-4baf-4a71-9ddc-81b4aff90346,"{""Alewife (Alosa pseudoharengus)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2e413ba8-b643-476a-ad31-9cf91d018c4e,fishways,NA,NA,1980,NA,Bank,New Brunswick,Pool and weir,Milltown Dam,NA,NA,01AR,-67.29382432,45.17610928
0,NA,0,0,NA,Markham,NA,0,on,2,"Owned by the Toronto Region Conservation Authority

Upstream of Unionville",NA,NA,NA,0,NA,0,0,0,Low Maintenance,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Rouge River,NA,NA,2ea1f2c1-3da8-4d80-9832-2915a18e516d,d9ca29b9-610e-4437-ad67-e1266b7469fb,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2ea1f2c1-3da8-4d80-9832-2915a18e516d,fishways,NA,NA,0,NA,NA,Ontario,Nature-like fishway,Too Good Ponds Rock Ramp,NA,ON-02HC-07,02HC,-79.31358934,43.87070863
0,NA,0,0,NA,"Cumberland, Subd. C",Efficiency,0,ns,1,Could not get elevation data due to the grating over the fish way. There was a tire in the exit causing a debris jam. There is a bridge directly downstream of fish way. The fish way is in a popular duck hunting area. There appeared to be research being d,NA,NA,NA,16.03,NA,0,0,0,Functional & No Maintenance,0,0,NA,1,NA,0,0,0,0,NA,NA,NA,Amherst,NA,NA,2f22d36b-637b-4e34-b36a-2a32fcf4b747,c1df9634-f7db-4d50-b0c5-bc62d3cb5054,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2f22d36b-637b-4e34-b36a-2a32fcf4b747,fishways,NA,NA,0,NA,NA,Nova Scotia,Denil,DU 6181 Amherst Marsh,NA,NA,01DL,-64.18391205,45.853113
0,NA,0,0,NA,Kamsack,NA,0,sk,1,"Near the town of Kamsack, Saskatchewan",NA,NA,NA,0,NA,0,1,1.4,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,To pass walleye,Assiniboine River,NA,NA,342fd4cf-9110-49b7-9489-d1e9f5fa141b,463aebef-d1dd-41c9-a8be-32db0501f790,"{""Walleye (Sander vitreus)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/342fd4cf-9110-49b7-9489-d1e9f5fa141b,fishways,NA,NA,0,NA,NA,Saskatchewan,Denil,Kamsack Weir A,NA,NA,05MC,-101.9217659,51.56873629
0,NA,0,0,NA,West Hants,NA,0,ns,2,There is no fish way at coordinates. There is a todal control structure within a fenced off area.,NA,NA,NA,0,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,37a7b54d-2139-4e93-8cd8-f987aa0c79e1,56789515-c9ae-497d-b94b-ea756bef7812,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/37a7b54d-2139-4e93-8cd8-f987aa0c79e1,fishways,NA,NA,0,NA,NA,Nova Scotia,Nature-like fishway,Avon,NA,NA,01DE,-64.14833123,44.99695332
10,NA,0,0,NA,Oakview,NA,2,mb,2,"Near Rapid City, Saskatchewan",Manitoba Water Resources Branch,NA,Newbury Hydraulics Ltd.,0,Manitoba Nat. Resources special conservation fund,0,1,2.4,NA,0,0,NA,0,NA,0,0,0,0,NA,A. Ewasko Consulting Ltd.,Restore passage to historic fish habitat,Little Saskatchewan River,NA,NA,383888e3-b1bd-4e7a-84a2-fc41dcfaa124,e2dce7ce-813b-4505-808d-7e1c0a809503,"{""Shorthead redhorse (Moxostoma macrolepidotum)"",""White sucker (Catostomus commersonii)"",""Walleye (Sander vitreus)"",""Northern pike (Esox lucius)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/383888e3-b1bd-4e7a-84a2-fc41dcfaa124,fishways,NA,NA,1992,NA,Bank,Manitoba,Nature-like fishway,Rapid City Dam,NA,NA,05MF,-100.0418225,50.12138881
0,Habitat enhancement,1994,1,NA,West Kelowna,NA,0,bc,3,NA,NA,NA,NA,0,NA,0,0,0,"In 1994, repairs were made to the fish ladder, and gravel was placed below the fishway",0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Powers Creek,NA,NA,3cb86a57-9c72-4cf2-a9ab-797fccced2cf,93f4f8fe-5475-4233-bb07-81bf5f40531f,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3cb86a57-9c72-4cf2-a9ab-797fccced2cf,fishways,NA,NA,0,NA,NA,British Columbia,Pool and weir,Powers Creek,NA,BC_161,08NM,-119.6744848,49.85842522
1.4,NA,0,0,NA,New Glasgow,NA,0,pe,2,NA,NA,NA,NA,108,NA,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Wheatley River,NA,NA,3be8f2f5-5ac9-4bec-81cb-bd705691856d,3413ccdf-06ef-4ea6-ae94-111e7f55ba14,"{""Brook trout (Salvelinus fontinalis)"",""Rainbow smelt (Osmerus mordax)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/3be8f2f5-5ac9-4bec-81cb-bd705691856d,fishways,Rackham?s Pond (Wheatley River),NA,0,NA,NA,Prince Edward Island,Nature-like fishway,NA,NA,NA,01CC,-63.28721085,46.37093269
0,NA,0,0,NA,Central Huron,NA,0,on,3,Private Dam and fishway,NA,NA,NA,0,NA,0,0,4,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Tricks Creek,NA,NA,8394761e-529a-48ec-9bcb-6946246fbea2,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8394761e-529a-48ec-9bcb-6946246fbea2,fishways,NA,NA,0,NA,NA,Ontario,Pool and weir,Tricks Creek Fishway,NA,ON-02FF-02,02FF,-81.58419004,43.58242236
0,NA,0,0,NA,Mono,NA,0,on,3,"Owned by MNR, passage can be blocked",None - swim through,NA,NA,0,NA,0,0,2.5,swim through fishway,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,Pine River,NA,NA,21c99fd7-45b8-4ec5-9742-b819a7999d61,NA,NA,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/21c99fd7-45b8-4ec5-9742-b819a7999d61,fishways,NA,NA,0,NA,NA,Ontario,Pool and weir,Shelburne Fishway,NA,ON-02ED-11,02ED,-80.16362574,44.08571695
0,NA,0,0,photoelectric eel counter,Beauharnois,ongoing eel monitoring program,0,qc,7,NA,NA,NA,Milieu Inc.,0,NA,0,1,0,NA,0,0,NA,0,NA,0,0,0,0,NA,NA,Pass eels over the dam,St. Lawrence River,NA,NA,650f09f3-af4b-4671-90a6-986a8eedfa2c,NA,"{""American eel (Anguilla rostrata)""}",https://cabd-web.azurewebsites.net/cabd-api/features/datasources/650f09f3-af4b-4671-90a6-986a8eedfa2c,fishways,NA,NA,2002,NA,NA,Quebec,Other,Beauharnois Dam West eel ladder,NA,ON-02MCA01,210,-73.9131599,45.31526188
