useirrigat,downpassag,catchmenta,waterbodyn,reservoirn,reservoir1,operatingn,waterbody1,maintenanc,constructi,completele,use_supply,userecreat,usepolluti,use_other,usenavigat,useirriga1,useinvasiv,usefloodco,usesupplyc,useotherco,functionco,lakecontro,spillwayty,turbinetyp,dam_use,datasource,featuretyp,downpassa1,lakecontr1,municipali,functionna,operatings,cabd_id,passabilit,facilityna,facilityn1,uppassaget,provincete,passabili1,operating1,ownershipt,usefloodc1,damconditi,ownership1,provincet1,federalcom,provincial,assesssche,expectedli,maintenan1,spillwayca,reservoirp,reservoird,avgrateofd,size_class,degreeofre,length_m,hydropeaki,passabili2,generating,turbinenum,upstreamli,reservoira,storagecap,provincia1,construct1,useelectri,userecrea1,usenaviga1,usefishcod,usepollut1,useinvasi1,sizeclassc,height_m,construct2,owner,federalflo,comments,completel1,use_code,nhnwaters1,lastmodifi,removedyea,useanalysi,conditionc,use_fish,useelectr1,uppassage1,turbinety1,spillwayt1,damnameen,damnamefr,PRPWSHID,NHN4DWSH,Longitude,Latitude
0,0,0,NA,NA,NA,NA,NA,NA,6,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f2c65d7c-e800-45d2-af6e-5117bf2bd7a1,dams,NA,NA,Cariboo C,Unknown,Decommissioned/Removed,f2c65d7c-e800-45d2-af6e-5117bf2bd7a1,Passable,NA,NA,0,bc,3,3,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Rock,0,0,0,0,0,0,4,0,0,No Dam Owner Or Licensee,0,NA,2,11,Willow - Bowron,8/24/2022,0,0,0,NA,NA,NA,NA,NA,French Creek Dam,NA,BC_15,08KD,-121.480464,53.06290428
0,0,0,NA,NA,NA,NA,Kempt Back Lake,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/554cc20a-2fd2-4aa3-a172-a3d075562d3c,dams,NA,NA,Yarmouth,Storage,Decommissioned/Removed,554cc20a-2fd2-4aa3-a172-a3d075562d3c,Passable,Tusket Hydroelectric System,NA,0,ns,3,3,4,0,NA,Private,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,1,0,0,0,0,0,4,0,0,Nova Scotia Power Inc.,0,water supply - hydroelectric,2,2,Tusket,8/24/2022,0,0,0,NA,Main,NA,Unknown,NA,Kempt Back Dam,NA,NA,01EA,-65.86985406,44.06999893
0,0,0,NA,NA,NA,NA,NA,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/1acb1d5a-04a5-4a47-85ca-99595138ea51,dams,NA,NA,"Division No.  1, Subd. D",Storage,Decommissioned/Removed,1acb1d5a-04a5-4a47-85ca-99595138ea51,Passable,NA,NA,0,nl,3,3,7,0,NA,Unknown,Newfoundland and Labrador,NA,NA,NA,0,NA,0,0,0,0,Small,0,130,0,NA,0,0,0,0,0,0,Unknown,1,0,0,0,0,0,1,4,0,NA,0,NA,2,2,Conception Bay,8/24/2022,1980,0,0,NA,Main,NA,Unknown,NA,Gull Pond East Plant,NA,NA,02ZL,-53.0497981,47.42145141
0,0,0,NA,NA,NA,NA,NA,NA,4,Minimal,Main,NA,NA,NA,NA,NA,NA,NA,1,0,13,0,0,0,Water supply,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/6a137811-eedb-4e4a-bdbf-69e93335cfaa,dams,NA,NA,"Division No.  8, Subd. C",Unknown,Decommissioned/Removed,6a137811-eedb-4e4a-bdbf-69e93335cfaa,Passable,Beachside Water Supply,NA,0,nl,3,3,3,0,NA,Municipal,Newfoundland and Labrador,NA,NA,NA,0,NA,0,0,0,0,Small,0,0,0,NA,0,0,0,0,0,0,Gravity,0,0,0,0,0,0,1,1,1989,Town Of Beachside,0,NA,2,3,Western Notre Dame Bay,8/24/2022,0,0,0,NA,NA,NA,NA,NA,Anchor Brook Dam,NA,NA,02YM,-55.91651651,49.63097345
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,Main,NA,NA,NA,NA,0,1,13,0,0,5,Other,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/285c3ee2-4771-4873-a8ca-3040b6c858fa,dams,NA,NA,Wood Buffalo,Unknown,Decommissioned/Removed,285c3ee2-4771-4873-a8ca-3040b6c858fa,Passable,Syncrude Mildred Lake,NA,0,ab,3,3,4,0,NA,Private,Alberta,NA,Alberta Energy Regulator,NA,0,NA,0,1,204.9,1,Large,10000,1500,0,NA,0,0,0,0.82,42160,0,Unknown,0,0,0,0,0,0,3,62,1996,Syncrude,0,Tailings pond development,1,10,Lower Athabasca - Ells,8/24/2022,0,0,0,NA,NA,NA,Unknown,NA,Coke Cell 5,NA,AB-17070102,07DA,-111.6121716,57.02885946
0,0,0,NA,NA,NA,NA,NA,NA,9,Minimal,NA,NA,NA,Main,NA,NA,NA,NA,0,1,13,0,0,5,Other,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a246757f-2ad7-4777-a0ae-d9b1b56a5f25,dams,NA,NA,Pasadena,Unknown,Decommissioned/Removed,a246757f-2ad7-4777-a0ae-d9b1b56a5f25,Passable,NA,NA,0,nl,3,3,3,0,NA,Municipal,Newfoundland and Labrador,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,Town Of Pasadena,0,NA,2,10,Humber - Lower,8/24/2022,0,0,0,NA,NA,NA,Unknown,NA,Blue Gulch Brook Lower Dam,NA,NA,02YL,-57.58803724,49.0148042
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,Main,NA,NA,NA,NA,0,1,2,0,0,0,Other,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/cab7ea1c-a1a7-4b5d-a7d9-ef7641701600,dams,NA,NA,St. Lawrence,Diversion,Decommissioned/Removed,cab7ea1c-a1a7-4b5d-a7d9-ef7641701600,Passable,St. Lawrence Fluorspar Mine,NA,0,nl,3,3,5,0,NA,Provincial/Territorial,Newfoundland and Labrador,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,4,0,0,Government Of Newfoundland And Labrador,0,NA,2,10,Southwestern Placentia Bay,8/24/2022,0,0,0,NA,NA,NA,NA,NA,Hook Pond Diversion Dam,NA,NA,02ZG,-55.42238135,46.91527919
0,0,0,NA,NA,NA,NA,NA,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b6253c47-9b6d-41fa-9e3f-e6b5e0b03f86,dams,NA,NA,Georgina,Unknown,Unknown,b6253c47-9b6d-41fa-9e3f-e6b5e0b03f86,Partial Barrier,NA,NA,6,on,2,5,1,0,NA,Charity/Non-profit,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,Conservation Authority,0,NA,2,11,Severn - Lake Simcoe,6/29/2022,0,1,0,NA,NA,Vertical slot,NA,NA,Pefferlaw Dam,NA,ON-02EC-07,02EC,-79.19740433,44.31352331
0,0,0,NA,NA,NA,NA,NA,NA,3,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/957546a9-e6c7-46bf-947a-b17d8a818d71,dams,NA,NA,Peace River C,Unknown,Unknown,957546a9-e6c7-46bf-947a-b17d8a818d71,Partial Barrier,NA,NA,0,bc,2,5,5,0,NA,Provincial/Territorial,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Large,0,1120,0,NA,0,0,0,0,0,0,Earth,0,0,0,0,0,0,3,60,2024,Bc Hydro & Power Authority,0,NA,2,11,Upper Peace - Halfway,9/16/2022,0,1,0,NA,NA,NA,NA,NA,Site C Dam,NA,BC_235,07FA,-120.9176925,56.19654994
0,0,0,NA,NA,NA,NA,NA,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8,0,0,0,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d582e088-cfe7-4ba2-853a-87d892820d2d,dams,NA,NA,Red Deer County,Hydro ? Conventional storage,Unknown,d582e088-cfe7-4ba2-853a-87d892820d2d,Barrier,NA,NA,0,ab,1,5,4,0,NA,Private,Alberta,NA,NA,NA,0,NA,0,1,11.7,0,Unknown,0,0,0,NA,15,3,0,17.29,0,0,Unknown,1,0,0,0,0,0,4,0,1992,Algonquin Power,0,Barber turbines,2,2,Upper Red Deer - Little Red Deer,9/22/2022,0,0,0,NA,Main,NA,NA,NA,Dickson Dam Hydro Facility,NA,AB-08010201,05CB,-114.2190974,52.05180929
0,0,0,NA,NA,NA,NA,NA,NA,0,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,3,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d1547c5d-e87d-4f5f-b168-87091c9c2fff,dams,NA,NA,Warner County No. 5,Hydro ? Run-of-river,Unknown,d1547c5d-e87d-4f5f-b168-87091c9c2fff,Barrier,"Drops 4, 5, and 6 Power Plant",NA,0,ab,1,5,4,0,NA,Private,Alberta,NA,NA,NA,0,NA,0,0,0,44000,Large,0,0,0,NA,6.9,1,0,0,0,0,NA,1,0,0,0,0,0,3,15.2,2004,Irrican Power,0,NA,2,2,Pakowki Lake - Non-contributing,9/22/2022,0,0,0,NA,Main,NA,Kaplan,NA,"Drops 4, 5, and 6 Power Plant",NA,AB-02010102,05AF,-112.7165778,49.45235205
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/095dfef2-be00-47c4-84ee-efc700e4f38b,dams,NA,NA,Cypress County,Unknown,Unknown,095dfef2-be00-47c4-84ee-efc700e4f38b,Barrier,NA,NA,0,ab,1,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Seven Persons,9/22/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,AB-04030201,05AHB,-110.9036036,49.96940036
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/751e5b79-42cb-4898-9776-84f15d654247,dams,NA,NA,Cypress County,Unknown,Unknown,751e5b79-42cb-4898-9776-84f15d654247,Barrier,NA,NA,0,ab,1,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Seven Persons,9/22/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,AB-04030201,05AHB,-110.9070485,49.96624877
0,0,0,NA,NA,NA,NA,NA,NA,0,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7c290583-47f6-4479-b13c-9db3e472df71,dams,NA,NA,Boucherville,NA,Unknown,7c290583-47f6-4479-b13c-9db3e472df71,Partial Barrier,NA,NA,9,qc,2,5,7,0,NA,Unknown,Quebec,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,NA,9/22/2022,0,1,0,NA,NA,Unknown,NA,NA,NA,NA,NA,210,-73.44384985,45.64601959
0,0,0,NA,NA,NA,NA,NA,NA,0,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/633ed943-cfa2-480b-a75c-103703141d38,dams,NA,NA,Cypress County,NA,Unknown,633ed943-cfa2-480b-a75c-103703141d38,Barrier,NA,NA,0,ab,1,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Upper Milk,9/22/2022,0,1,0,NA,NA,NA,NA,NA,NA,NA,AB-02020104,11AA,-110.1448766,49.09958437
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/4780a6a6-314d-4ff1-bbe6-70e67b7a48dd,dams,NA,NA,Norfolk County,Unknown,Unknown,4780a6a6-314d-4ff1-bbe6-70e67b7a48dd,Partial Barrier,NA,NA,3,on,2,5,7,0,NA,Unknown,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Big (Ont.),6/29/2022,0,0,0,NA,NA,Pool and weir,NA,NA,Lehman Dam,NA,ON-02GC-04,02GC,-80.5126137,42.85239412
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/f3f6b18a-5988-4cb8-b94c-81b71dbd6fba,dams,NA,NA,Yarmouth,Unknown,Unknown,f3f6b18a-5988-4cb8-b94c-81b71dbd6fba,Partial Barrier,NA,NA,3,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Tusket,6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,NA,NA,NA,01DA,-66.15149098,43.94004641
0,0,0,NA,NA,NA,NA,Harmony Lake,NA,3,Moderate,NA,Major,NA,NA,NA,NA,NA,NA,0,0,1,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b5f64cf0-8898-4925-bc0e-2bcd711e0a01,dams,NA,NA,Queens,Storage,Decommissioned/Removed,b5f64cf0-8898-4925-bc0e-2bcd711e0a01,Passable,Harmony Hydroelectric System,NA,3,ns,3,3,4,0,NA,Private,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Medium,0,260.9088,0,NA,0.7,0,0,0,0,0,Earth,1,2,0,0,0,0,2,6.096,1943,Nova Scotia Power Inc.,0,Non consumptive - aquatic recreation enhancement,3,2,Medway,8/24/2022,0,0,0,NA,Main,Pool and weir,Unknown,NA,Harmony Powerhouse,NA,NA,01EE,-65.07695689,44.403616
0,0,0,NA,NA,NA,NA,Annapolis River,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/c88c2f92-a622-42eb-9547-027d998c6a45,dams,NA,NA,Annapolis Royal,Hydro ? Tidal,Active,c88c2f92-a622-42eb-9547-027d998c6a45,Partial Barrier,Annapolis Tidal Power Facility,NA,9,ns,2,2,4,0,NA,Private,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,115.519,0,NA,20,0,0,0,0,0,Unknown,1,0,0,0,0,0,4,0,1984,Nova Scotia Power Inc.,0,water supply - hydroelectric,2,2,Annapolis,6/29/2022,0,1,0,NA,Main,Unknown,Unknown,NA,Annapolis Tidal Generation Station,NA,NA,01DC,-65.51187448,44.75310974
0,0,0,NA,NA,NA,NA,NA,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/8a8a0ead-97e3-4cb9-9732-f4e8bfdabc75,dams,NA,NA,Wilmot,Unknown,Unknown,8a8a0ead-97e3-4cb9-9732-f4e8bfdabc75,Partial Barrier,NA,NA,6,on,2,5,1,0,NA,Charity/Non-profit,Ontario,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,Conservation Authority,0,NA,2,11,Upper Grand,6/29/2022,0,1,0,NA,NA,Vertical slot,Unknown,NA,New Hamburg Dam,NA,ON-02GA-12,02GA,-80.71118265,43.37689887
0,0,0,NA,NA,NA,NA,Bridal Creek,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/59450d06-e31c-45d4-a15a-e7d45c7d18bd,dams,NA,NA,Fraser Valley D,Unknown,Unknown,59450d06-e31c-45d4-a15a-e7d45c7d18bd,Partial Barrier,NA,NA,3,bc,2,5,7,0,NA,Unknown,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Harrison,6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,Cheam Lake Dam,NA,BC_63,08MG,-121.7530429,49.19668131
0,0,0,NA,NA,NA,NA,Indian Brook,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,Other,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/ceba4953-b8fe-4b9c-a055-9e405dc0cd1b,dams,NA,NA,East Hants,Storage,Unknown,ceba4953-b8fe-4b9c-a055-9e405dc0cd1b,Partial Barrier,NA,NA,3,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,1986,NA,0,Non consumptive - wildlife conservation,2,10,Shubenacadie,6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,DU 6507 King Meadows Project,NA,NA,01DG,-63.52813302,45.14060335
0,0,0,NA,NA,NA,NA,Lake Milo,NA,9,Minimal,NA,Main,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,Recreation,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a352593a-6ddc-45aa-b65c-b5486864ee87,dams,NA,NA,Yarmouth,Storage,Unknown,a352593a-6ddc-45aa-b65c-b5486864ee87,Partial Barrier,NA,NA,3,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,1,0,0,0,0,4,0,0,NA,0,Non consumptive - aquatic recreation enhancement,2,5,Tusket,6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,Milton Lake Dam,NA,NA,01EA,-66.11503099,43.85153557
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/40616c6a-6818-4109-91f9-c144cb102610,dams,NA,NA,Lesser Slave River No.124,Unknown,Unknown,40616c6a-6818-4109-91f9-c144cb102610,Partial Barrier,NA,NA,3,ab,2,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lower Pembina (Alta.),6/29/2022,0,1,0,NA,NA,Pool and weir,Unknown,NA,Steele Lake Weir,NA,AB-17030304,07BC,-113.8205329,54.64216591
0,0,0,"Touradi, Petit lac",NA,TOURADI (PETIT),NA,"Touradi, Petite riviere",1/1/2008,10,Minimal,NA,Main,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Recreation,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/2471be82-5746-4df0-ac4b-477f29e1c8a8,dams,NA,NA,Saint-Eugane-de-Ladriere,Unknown,Unknown,2471be82-5746-4df0-ac4b-477f29e1c8a8,Partial Barrier,NA,NA,9,qc,2,5,5,0,NA,Provincial/Territorial,Quebec,NA,NA,NA,0,1/1/2007,0,1,0,0,Medium,0,168.6,0,NA,0,0,0,7.69,32.11,0,Other,0,1,0,0,0,0,2,8.85,1986,Direction gTnrrale des barrages (Minist-re de l'Environnement et de la Lutte contre les changements climatiques),0,NA,2,5,Rimouski,6/29/2022,0,1,0,NA,NA,Unknown,NA,NA,Touradi,"Touradi, Barrage",NA,02QA,-68.63981122,48.16934583
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/eac53021-0afd-423c-beb1-53145a5d65b3,dams,NA,NA,Lesser Slave River No.124,Unknown,Unknown,eac53021-0afd-423c-beb1-53145a5d65b3,Partial Barrier,NA,NA,1,ab,2,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Lesser Slave,6/29/2022,0,0,0,NA,NA,Denil,Unknown,NA,Lesser Slave River Weir,NA,AB-17040201,07BK,-114.7565901,55.30518528
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/b9f8dc29-f8ac-433d-bcbd-a3b5a668bfe8,dams,NA,NA,Fredericton,Unknown,Active,b9f8dc29-f8ac-433d-bcbd-a3b5a668bfe8,Barrier,NA,NA,0,nb,1,2,7,0,NA,Unknown,New Brunswick,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Central Saint John - Keswick,6/29/2022,0,0,0,NA,NA,NA,Unknown,NA,NA,NA,NA,01AK,-66.65294414,45.97377244
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/9f2b1c16-aba8-4336-8845-72c243e2451d,dams,NA,NA,"Cumberland, Subd. C",Unknown,Unknown,9f2b1c16-aba8-4336-8845-72c243e2451d,Partial Barrier,NA,NA,1,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Maccan,6/29/2022,0,1,0,NA,NA,Denil,NA,NA,NA,NA,NA,01DL,-64.22555908,45.83727909
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/7d92eedb-7991-49d1-8787-2600268f9715,dams,NA,NA,Woodland Cree 226,Unknown,Unknown,7d92eedb-7991-49d1-8787-2600268f9715,Partial Barrier,NA,NA,1,ab,2,5,7,0,NA,Unknown,Alberta,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Cadotte,6/29/2022,0,1,0,NA,NA,Denil,Unknown,NA,NA,NA,AB-18010401,07HB,-116.4352223,56.48751811
0,0,0,NA,NA,NA,NA,NA,NA,9,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/a633c593-e8fd-48a5-bb1d-b581ffc6dc46,dams,NA,NA,Argyle,Unknown,Unknown,a633c593-e8fd-48a5-bb1d-b581ffc6dc46,Partial Barrier,NA,NA,3,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,NA,1,11,Clyde,6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,NA,NA,NA,01EB,-65.72564673,43.65020972
0,0,0,NA,NA,NA,NA,Saint John River,NA,4,Unverified,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,5,Hydroelectricity,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/28b1fc59-c841-42e6-ab9d-3d5e751a15a9,dams,NA,NA,Tobique 20,Unknown,Active,28b1fc59-c841-42e6-ab9d-3d5e751a15a9,Partial Barrier,Tobique Narrows Generating Station,NA,3,nb,2,2,4,0,NA,Private,New Brunswick,NA,NA,NA,0,NA,0,1,0,0,Large,0,116,0,NA,20,0,0,0,24.2,0,Gravity,1,0,0,0,0,0,3,29,1953,Nb Power,0,NA,1,2,Tobique,6/29/2022,0,1,0,NA,Main,Pool and weir,Unknown,NA,Tobique Narrows Dam,NA,NA,01AH,-67.69471684,46.78057035
0,0,0,NA,NA,NA,NA,Shoal Lake/Mcpherson Brook,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,Other,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/11d3ddad-6b04-42de-869b-22c93e404399,dams,NA,NA,"Richmond, Subd. A",Storage,Unknown,11d3ddad-6b04-42de-869b-22c93e404399,Partial Barrier,NA,NA,3,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,0,NA,0,Non consumptive - wildlife conservation,2,10,Grand,6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,DU6551 Shoal Lake Dam,NA,NA,01FH,-61.06935473,45.6142571
0,0,0,NA,NA,NA,NA,Shuswap River,NA,1,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13,0,0,0,Unknown,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/d5264acf-917b-43af-9c31-14d70733f81c,dams,NA,NA,North Okanagan D,Unknown,Active,d5264acf-917b-43af-9c31-14d70733f81c,Partial Barrier,NA,NA,6,bc,2,2,5,0,NA,Provincial/Territorial,British Columbia,NA,NA,NA,0,NA,0,0,0,0,Small,0,0,0,NA,0,0,0,0,0,0,Arch,0,0,0,0,0,0,1,2.7,1929,Bc Hydro & Power Authority,0,NA,2,11,Shuswap,6/29/2022,0,1,0,NA,NA,Vertical slot,NA,NA,Wilsey Spillway Dam,NA,BC_238,08LC,-118.8110511,50.29551334
0,0,0,NA,NA,NA,NA,Macelmons Pond,NA,9,Minimal,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,Other,https://cabd-web.azurewebsites.net/cabd-api/features/datasources/03581134-ea28-4b59-97b2-7365491feae4,dams,NA,NA,"Colchester, Subd. B",Storage,Unknown,03581134-ea28-4b59-97b2-7365491feae4,Partial Barrier,NA,NA,3,ns,2,5,7,0,NA,Unknown,Nova Scotia,NA,NA,NA,0,NA,0,0,0,0,Unknown,0,0,0,NA,0,0,0,0,0,0,Unknown,0,0,0,0,0,0,4,0,1986,NA,0,Dam with Fishway,2,10,Salmon (N.S.),6/29/2022,0,1,0,NA,NA,Pool and weir,NA,NA,Debert Provincial Wildlife Management Area Dam,NA,NA,01DH,-63.42884147,45.39122493
